Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
2,201,7388,V->M->Y->X->A->Z->D->H->J->P->C->N->G->I->O->F->L->K->R->U->Q->W->T->E->S->B,H2V
2,203,6300,F->E->H->Q->G->P->N->V->J->I->D->M->A->Z->W->T->R->B->Y->X->U->K->L->C->S->O,H2V
2,227,8604,G->J->T->C->L->D->X->M->V->A->R->B->Y->H->O->F->N->W->Z->K->U->Q->S->E->P->I,V2H
2,197,7074,J->N->Q->X->P->Z->F->H->B->Y->M->R->C->G->U->E->S->T->O->W->A->V->L->K->D->I,V2H
2,225,8480,R->M->O->G->W->E->B->I->V->A->T->J->N->H->Q->S->C->D->Z->F->P->X->Y->L->U->K,H2V
2,161,5646,A->X->V->I->M->H->F->Q->T->E->O->G->P->S->L->N->R->K->Y->B->U->C->W->J->D->Z,H2V
2,195,7164,T->L->I->D->A->Y->Z->P->F->M->K->H->W->C->J->X->E->G->U->O->S->Q->N->R->V->B,V2H
2,205,8170,H->U->L->F->Q->G->P->O->V->J->I->C->D->B->M->K->Y->A->Z->W->T->X->R->E->N->S,V2H
2,171,8616,D->U->C->O->Z->I->T->J->V->L->F->H->M->Q->E->P->R->Y->K->N->B->A->G->X->S->W,ZgZg
2,219,7632,E->T->V->G->K->Z->P->B->S->R->Y->A->D->M->I->J->Q->L->N->F->H->W->O->X->C->U,V2H
2,163,6084,A->X->J->V->I->M->H->F->Q->T->E->O->G->P->S->L->N->R->K->Y->B->U->C->W->D->Z,V2H
2,209,7124,O->U->S->W->A->Z->N->D->X->G->Y->L->V->E->T->R->Q->J->P->C->I->B->M->H->F->K,V2H
2,229,9284,V->D->W->Y->F->G->R->O->I->U->T->P->E->C->A->J->K->L->N->Z->S->Q->H->B->X->M,H2V
2,179,7738,W->S->X->G->T->B->N->K->Y->R->P->E->Q->M->H->F->L->V->J->A->I->O->C->U->D->Z,ZgZg
2,225,8760,R->U->P->N->S->L->I->O->H->Y->B->F->G->A->J->T->M->X->D->V->Z->W->Q->E->C->K,H2V
2,177,7238,A->X->J->V->I->M->H->F->Q->T->D->G->S->L->N->R->K->Y->B->U->C->W->P->O->E->Z,ZgZg
2,251,8288,G->K->E->X->B->Z->R->O->J->H->C->I->Y->D->L->F->S->P->N->A->W->U->T->M->V->Q,H2V
2,233,7704,J->A->I->M->N->X->W->D->E->O->H->V->B->F->C->T->K->Y->R->P->U->L->Q->G->Z->S,V2H
2,161,5646,A->X->V->I->M->H->F->Q->T->E->O->G->P->S->L->N->R->K->Y->B->U->C->W->J->D->Z,H2V
2,223,8452,H->C->S->Z->W->E->G->Q->T->L->X->D->V->U->M->K->P->O->R->B->Y->I->J->N->A->F,H2V
2,219,7632,E->T->V->G->K->Z->P->B->S->R->Y->A->D->M->I->J->Q->L->N->F->H->W->O->X->C->U,V2H
2,159,5168,A->X->J->V->M->H->F->Q->T->E->O->G->P->S->L->R->C->D->I->N->K->Y->B->U->W->Z,V2H
2,211,8264,A->X->J->V->I->M->F->T->E->D->O->P->L->S->Q->G->K->H->N->R->Y->B->C->U->W->Z,ZgZg
2,201,7616,X->J->I->M->F->Q->B->E->O->G->P->S->L->R->K->Y->T->U->V->N->A->H->C->W->D->Z,V2H
2,171,7108,H->V->C->B->P->E->S->T->Q->W->R->L->K->G->D->Z->N->Y->A->U->O->X->I->F->M->J,H2V
2,193,8484,M->Z->U->N->Q->F->K->Y->H->P->L->B->D->W->X->G->A->I->V->E->S->J->O->T->C->R,V2H
2,205,7586,W->S->X->G->B->N->Z->F->K->A->T->P->Y->R->E->Q->M->H->L->V->J->I->O->C->U->D,V2H
2,191,8084,Q->E->T->P->G->C->U->X->R->K->H->M->B->N->S->J->Y->O->D->F->A->V->L->I->W->Z,H2V
2,211,8490,O->U->S->Y->V->R->W->F->Q->T->E->D->J->P->C->I->N->G->B->M->Z->L->K->X->H->A,ZgZg
2,235,10374,E->Q->M->G->V->D->U->L->F->C->K->T->X->S->I->P->W->H->O->R->Y->J->Z->A->B->N,H2V
2,197,7074,J->N->Q->X->P->Z->F->H->B->Y->M->R->C->G->U->E->S->T->O->W->A->V->L->K->D->I,V2H
2,229,9780,T->J->B->H->X->G->S->L->R->U->M->O->I->E->K->Z->A->F->Y->P->C->D->Q->V->W->N,H2V
2,205,7842,W->P->K->V->D->A->T->S->E->U->G->Y->R->N->X->Z->J->I->L->O->C->F->M->Q->H->B,V2H
2,195,7458,A->J->X->N->I->H->F->Q->T->E->D->O->P->G->M->Z->V->S->L->R->K->B->U->Y->C->W,H2V
2,221,10216,N->E->K->B->Y->H->I->C->L->D->W->Q->R->F->X->P->Z->G->S->T->J->A->O->M->U->V,ZgZg
2,201,7534,V->R->D->Q->J->G->M->F->Z->N->S->Y->A->C->L->O->I->U->W->P->X->H->B->K->E->T,V2H
2,231,9008,X->N->R->H->A->G->F->C->B->T->W->Q->U->K->E->O->M->S->J->V->Y->L->I->P->D->Z,V2H
2,199,8720,M->D->H->J->P->C->N->G->I->T->X->O->V->A->F->Z->U->K->L->B->W->R->S->Q->Y->E,ZgZg
2,195,7164,T->L->I->D->A->Y->Z->P->F->M->K->H->W->C->J->X->E->G->U->O->S->Q->N->R->V->B,V2H
2,229,10502,K->Z->A->M->C->L->B->Q->T->F->G->N->I->D->P->J->W->R->E->V->X->H->Y->S->U->O,H2V
2,195,8204,S->H->Q->E->G->J->V->I->M->B->C->U->L->W->R->F->K->Z->N->Y->P->D->A->O->T->X,ZgZg
2,187,7186,A->J->X->N->I->H->P->Q->T->E->D->O->F->S->L->R->K->B->U->V->Y->M->Z->C->W->G,ZgZg
2,207,8436,T->G->C->X->V->O->S->Z->B->P->F->M->K->R->H->U->D->A->Q->N->I->E->J->Y->L->W,H2V
2,219,7566,U->Z->Y->L->V->E->R->Q->J->P->C->D->I->N->X->O->H->B->A->W->T->G->M->F->S->K,H2V
2,205,7586,W->S->X->G->B->N->Z->F->K->A->T->P->Y->R->E->Q->M->H->L->V->J->I->O->C->U->D,V2H
2,213,10314,H->F->C->B->T->Z->U->A->K->R->N->L->S->P->G->O->D->Y->X->V->W->E->J->M->I->Q,V2H
2,177,8266,F->C->R->B->P->Z->T->Q->W->H->J->S->L->V->M->A->U->O->G->N->K->D->Y->I->X->E,ZgZg
2,239,10274,F->A->N->I->Y->B->R->O->P->K->M->U->J->C->E->V->D->X->L->T->Q->G->W->Z->S->H,V2H
2,183,7468,A->X->J->V->I->M->F->Q->T->E->G->S->L->N->K->D->H->P->O->R->Z->B->Y->U->C->W,H2V
2,219,7496,E->U->S->J->M->N->W->O->H->Y->X->D->V->B->R->I->F->C->A->Z->K->L->Q->P->T->G,V2H
2,185,7148,D->K->L->N->I->Y->V->A->F->E->Q->B->Z->H->M->T->X->U->C->W->P->O->S->R->G->J,V2H
2,221,7696,O->U->Y->X->E->I->N->G->V->L->F->S->J->C->H->K->W->Q->T->Z->P->B->R->A->M->D,H2V
2,231,9008,X->N->R->H->A->G->F->C->B->T->W->Q->U->K->E->O->M->S->J->V->Y->L->I->P->D->Z,V2H
2,193,7554,W->E->Y->K->H->A->N->V->B->J->Q->M->R->X->G->P->I->L->O->S->D->Z->F->T->C->U,H2V
2,195,8204,S->H->Q->E->G->J->V->I->M->B->C->U->L->W->R->F->K->Z->N->Y->P->D->A->O->T->X,ZgZg
2,203,6948,I->E->V->J->T->A->Y->U->B->P->F->M->K->R->H->Q->W->G->S->O->C->X->D->L->N->Z,H2V
2,209,7848,V->J->Q->P->I->N->Z->S->A->T->B->U->C->O->F->W->E->K->L->X->D->Y->M->H->R->G,H2V
2,247,10102,O->C->P->Z->N->Q->X->J->D->S->B->W->H->T->A->K->E->V->F->U->G->R->I->M->L->Y,V2H
2,177,7022,B->P->H->R->U->M->L->F->Y->K->W->V->D->T->I->O->J->Q->E->S->A->C->Z->N->X->G,ZgZg
2,227,7628,I->M->J->F->Q->G->P->Z->E->W->V->X->L->D->O->S->T->N->R->K->A->U->Y->B->C->H,V2H
2,219,8846,C->S->Z->E->G->Q->T->L->X->D->V->U->M->K->P->O->R->B->Y->I->A->H->W->N->F->J,H2V
2,217,8492,J->N->Z->V->I->F->R->M->C->P->S->Q->H->Y->L->X->U->E->K->O->A->G->D->B->W->T,V2H
2,175,5694,H->V->C->L->I->G->D->E->J->M->F->Z->X->S->A->U->N->R->K->Y->B->O->P->Q->W->T,V2H
2,191,6338,Y->P->A->U->T->W->J->S->Z->Q->M->K->X->R->B->V->H->O->E->F->L->I->D->C->N->G,V2H
2,219,7366,N->X->I->Y->D->M->O->U->V->P->W->S->K->H->B->F->G->A->J->T->Q->E->R->L->C->Z,H2V
2,195,6616,H->Q->M->A->E->B->I->V->K->F->U->Y->T->O->L->G->J->Z->X->R->D->C->N->P->S->W,H2V
2,193,7372,D->M->U->V->N->Y->R->F->K->H->W->L->Z->P->B->T->I->O->J->A->Q->E->C->S->X->G,H2V
2,205,7164,J->V->I->S->A->F->O->P->W->C->U->X->Q->M->H->T->E->D->G->L->N->R->K->Y->B->Z,V2H
2,203,7984,I->V->P->K->G->Y->B->U->C->X->D->L->F->S->J->O->N->H->A->W->Z->R->T->M->Q->E,ZgZg
2,183,7468,A->X->J->V->I->M->F->Q->T->E->G->S->L->N->K->D->H->P->O->R->Z->B->Y->U->C->W,H2V
2,175,8212,U->J->D->A->W->X->B->Y->K->N->L->S->P->G->O->E->T->Q->F->M->C->I->Z->H->V->R,ZgZg
2,201,8298,H->V->C->B->R->L->K->G->D->J->M->F->Z->N->E->Y->A->P->O->T->X->I->Q->U->W->S,ZgZg
2,197,7160,J->G->R->Y->S->O->P->W->C->U->X->T->M->H->N->B->Q->E->F->A->V->L->Z->K->D->I,H2V
2,187,7876,W->T->F->K->U->Z->R->L->P->O->B->C->A->G->S->D->Y->E->Q->H->M->I->V->J->X->N,V2H
2,205,9282,M->U->P->T->A->N->O->J->S->F->L->I->X->D->V->Z->B->W->Y->H->Q->E->R->G->C->K,H2V
2,245,8538,H->C->S->Z->W->G->Q->R->T->L->X->D->U->M->K->P->O->F->B->Y->I->E->A->V->N->J,V2H
2,171,5984,A->X->J->V->I->M->H->F->Q->T->E->D->O->G->P->S->L->N->R->K->Y->B->Z->U->C->W,ZgZg
2,177,7302,E->S->X->G->O->I->U->F->D->H->A->M->N->L->J->W->Q->T->Z->V->C->K->Y->P->B->R,V2H
2,215,8610,A->H->L->E->Q->B->F->G->R->P->X->I->N->Z->W->V->U->C->M->D->Y->O->J->S->K->T,H2V
2,203,6566,J->O->E->D->M->U->G->S->V->X->N->Y->R->F->K->H->A->W->Q->T->L->P->B->C->Z->I,H2V
2,223,9778,C->T->W->J->O->Y->M->S->V->D->N->I->X->R->P->G->F->B->U->Q->E->L->H->K->Z->A,H2V
2,205,8854,Z->H->A->N->I->Y->B->R->O->P->K->M->U->X->Q->L->F->V->J->T->E->G->S->C->W->D,H2V
2,189,6634,Z->D->H->J->P->N->I->T->O->F->V->M->L->Y->K->R->U->W->B->A->Q->E->C->S->X->G,H2V
2,195,7708,N->I->P->S->U->O->B->F->A->J->T->M->V->X->R->Z->L->D->W->Y->H->Q->E->G->C->K,H2V
2,193,6504,U->E->Z->S->W->H->T->Q->P->D->M->X->O->V->G->F->A->Y->L->C->I->B->R->K->N->J,ZgZg
2,189,6600,X->J->I->M->H->F->E->O->G->Q->P->S->L->N->R->K->Y->D->U->T->A->B->V->C->W->Z,V2H
2,167,5992,A->X->J->V->I->M->H->F->Q->E->T->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->Z,ZgZg
2,211,8264,A->X->J->V->I->M->F->T->E->D->O->P->L->S->Q->G->K->H->N->R->Y->B->C->U->W->Z,ZgZg
2,179,6484,A->X->J->V->I->M->H->F->Q->T->E->D->O->W->P->S->L->N->R->K->Y->B->G->Z->C->U,H2V
2,175,6448,B->H->E->U->R->L->K->I->G->D->V->Y->M->A->Q->W->J->P->C->N->F->O->Z->T->S->X,H2V
2,213,8606,V->N->R->X->C->A->B->Q->T->J->W->M->Z->K->U->P->H->O->E->F->L->I->D->G->Y->S,V2H
2,195,6964,Q->X->J->S->T->U->W->P->O->F->Z->D->A->I->V->N->B->H->K->L->Y->E->R->M->C->G,V2H
2,193,6664,R->P->Z->W->H->J->S->F->L->V->M->A->U->G->C->N->O->T->Q->B->K->D->Y->I->X->E,V2H
2,187,6768,A->J->V->I->M->T->E->D->O->G->S->N->R->K->Y->B->U->H->F->L->Z->P->X->Q->C->W,H2V
2,173,6416,H->C->S->Z->E->Q->T->L->X->O->P->W->I->N->V->G->J->U->M->K->R->B->Y->A->F->D,H2V
2,181,6044,A->X->J->V->L->G->O->K->Z->W->F->M->H->I->Q->T->E->P->S->N->R->D->Y->B->U->C,V2H
2,195,7976,D->G->N->I->Y->K->L->M->R->B->Q->Z->V->F->S->O->J->W->T->U->A->P->X->E->H->C,H2V
2,187,4956,O->E->V->J->T->A->Y->U->P->F->M->K->R->H->Q->W->G->S->X->D->L->B->C->I->Z->N,V2H
2,227,10414,L->K->T->S->I->D->Z->V->B->A->U->X->M->Q->E->P->R->Y->H->G->W->O->C->F->J->N,H2V
3,149,5312,V->N->R->X->O->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,141,5634,V->R->X->U->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->N->O->G->P->E->S,ZgZg
3,151,4608,O->U->K->V->D->A->T->S->G->C->R->M->B->H->F->Z->P->X->N->I->L->Y->E->Q->W->J,V2H
3,149,5312,V->N->R->X->O->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,149,5312,V->N->R->X->O->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,149,5312,V->N->R->X->O->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,141,5634,V->R->X->U->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->N->O->G->P->E->S,ZgZg
3,151,4608,O->U->K->V->D->A->T->S->G->C->R->M->B->H->F->Z->P->X->N->I->L->Y->E->Q->W->J,V2H
3,149,5312,V->N->R->X->O->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,141,5634,V->R->X->U->C->A->D->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->N->O->G->P->E->S,ZgZg
3,151,4608,O->U->K->V->D->A->T->S->G->C->R->M->B->H->F->Z->P->X->N->I->L->Y->E->Q->W->J,V2H
3,149,5506,M->Y->K->U->V->R->Z->T->Q->W->A->H->N->O->J->S->F->L->D->P->B->C->I->X->E->G,V2H
3,151,6358,B->P->Z->N->R->U->M->L->F->Y->W->D->T->H->V->K->I->O->J->A->Q->E->C->S->X->G,V2H
3,161,5646,A->X->V->I->M->H->F->Q->T->E->O->G->P->S->L->N->R->K->Y->B->U->C->W->J->D->Z,H2V
3,159,5168,A->X->J->V->M->H->F->Q->T->E->O->G->P->S->L->R->C->D->I->N->K->Y->B->U->W->Z,V2H
3,173,4842,X->J->I->M->H->F->E->D->O->G->P->S->L->N->A->W->Q->T->Z->V->R->K->Y->B->U->C,V2H
3,169,5036,S->A->D->K->E->P->I->Z->N->C->U->V->X->O->R->L->B->F->Y->H->W->T->G->Q->M->J,V2H
3,149,5338,V->N->R->X->O->C->D->A->I->L->B->Q->T->J->W->H->F->Y->M->Z->K->U->G->P->E->S,V2H
3,163,6084,A->X->J->V->I->M->H->F->Q->T->E->O->G->P->S->L->N->R->K->Y->B->U->C->W->D->Z,V2H
3,161,6114,A->X->J->V->I->M->H->F->Q->T->E->O->G->P->S->U->L->N->R->K->Y->B->C->W->D->Z,V2H
3,147,5866,V->R->X->U->C->A->D->I->L->B->J->W->P->G->O->E->T->Q->H->F->Y->M->Z->K->N->S,ZgZg
3,187,4956,O->E->V->J->T->A->Y->U->P->F->M->K->R->H->Q->W->G->S->X->D->L->B->C->I->Z->N,V2H
3,171,4880,A->X->J->V->M->H->F->Q->T->E->D->O->G->P->S->R->K->Y->B->W->U->L->C->I->Z->N,H2V
3,153,4982,J->O->U->K->V->D->A->T->S->E->G->C->R->M->Y->B->H->F->L->Z->P->X->I->N->W->Q,V2H
3,155,4884,V->X->O->C->A->D->I->L->Q->T->J->W->H->F->Y->M->Z->U->E->S->P->B->R->K->N->G,V2H
3,173,4778,I->J->D->L->V->F->Q->Z->N->T->E->W->B->K->Y->H->M->R->A->X->U->C->P->O->S->G,ZgZg
3,161,5728,W->O->U->K->V->D->A->T->S->E->G->C->R->M->Y->B->H->F->L->Z->P->X->Q->N->I->J,ZgZg
3,181,5336,M->X->A->I->W->H->C->J->E->D->O->G->P->S->L->F->Y->V->Z->N->R->K->B->U->Q->T,V2H
3,179,5576,E->X->I->Y->D->M->O->U->V->L->F->S->J->C->H->A->W->Q->T->Z->P->B->R->K->N->G,H2V
3,175,5694,H->V->C->L->I->G->D->E->J->M->F->Z->X->S->A->U->N->R->K->Y->B->O->P->Q->W->T,V2H
3,167,5992,A->X->J->V->I->M->H->F->Q->E->T->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->Z,ZgZg
3,191,5024,W->X->A->O->C->F->Y->J->T->S->E->G->H->V->Z->Q->B->R->M->L->K->D->U->I->N->P,V2H
3,171,6036,A->X->J->V->I->M->H->F->Q->T->E->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->Z,ZgZg
3,171,5656,A->X->J->V->I->M->H->F->Q->T->E->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->Z,H2V
3,189,5412,U->X->M->G->S->P->C->R->T->O->F->Z->D->B->I->V->N->A->H->K->L->Y->E->Q->W->J,V2H
3,171,5984,A->X->J->V->I->M->H->F->Q->T->E->D->O->G->P->S->L->N->R->K->Y->B->Z->U->C->W,ZgZg
3,163,6174,A->J->X->N->I->H->F->Q->T->E->D->O->G->P->S->L->R->K->B->U->V->Y->M->Z->C->W,ZgZg
3,163,5074,A->X->J->V->I->M->H->F->Q->E->O->G->P->S->U->L->N->R->K->Y->W->T->B->C->D->Z,H2V
3,155,5404,A->J->Z->V->I->M->H->F->Q->E->T->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->X,ZgZg
3,157,5306,V->C->R->I->G->E->J->Z->N->O->S->D->A->M->Y->B->U->H->F->L->K->P->X->Q->W->T,H2V
3,167,4972,S->Q->D->K->E->P->I->Z->N->U->V->X->O->R->L->B->F->Y->H->W->T->G->C->A->M->J,V2H
3,183,4802,I->E->V->J->T->A->Y->U->B->P->F->M->K->R->H->Q->W->S->O->C->D->L->N->Z->X->G,V2H
3,181,6082,Y->X->G->M->B->Z->P->T->Q->O->L->D->R->V->F->U->K->H->A->W->S->E->J->I->N->C,H2V
3,169,7904,A->M->S->E->Q->U->G->R->P->X->I->N->D->V->Z->O->J->K->L->B->F->Y->H->W->C->T,ZgZg
3,175,7206,M->Y->K->S->T->G->J->F->E->Q->U->Z->X->W->D->B->L->P->C->V->I->H->A->N->R->O,V2H
3,177,7022,B->P->H->R->U->M->L->F->Y->K->W->V->D->T->I->O->J->Q->E->S->A->C->Z->N->X->G,ZgZg
3,171,8616,D->U->C->O->Z->I->T->J->V->L->F->H->M->Q->E->P->R->Y->K->N->B->A->G->X->S->W,ZgZg
3,193,7582,P->V->D->A->U->M->L->F->Y->K->B->T->S->E->G->R->N->X->Z->J->I->O->C->Q->H->W,V2H
3,223,8374,D->C->Z->T->V->L->Q->F->X->N->J->U->R->Y->I->M->B->H->G->E->P->K->A->W->O->S,V2H
3,213,8370,J->V->I->M->H->Q->E->G->Z->L->W->R->B->U->C->F->K->S->N->Y->P->D->A->O->T->X,ZgZg
3,203,7116,Z->E->C->X->Y->K->L->S->G->T->Q->F->H->M->I->V->U->A->P->D->R->N->W->O->B->J,ZgZg
3,203,7362,E->Y->O->U->V->J->A->T->Z->B->F->M->K->R->H->Q->W->G->S->X->D->L->C->I->P->N,ZgZg
3,215,8702,H->Q->M->A->B->I->V->K->T->E->D->O->P->G->F->U->Y->L->J->Z->X->R->C->N->S->W,ZgZg
3,187,7718,H->V->C->L->I->G->D->E->J->F->Z->X->S->U->N->R->K->B->A->W->T->M->Y->O->P->Q,ZgZg
3,227,9798,B->T->W->Q->R->Y->U->M->I->E->K->Z->N->O->J->S->F->L->D->G->C->P->H->A->X->V,H2V
3,189,7510,W->E->T->P->G->C->U->X->R->S->A->B->N->K->Y->Q->M->H->F->L->V->J->I->Z->O->D,V2H
3,157,6520,B->P->Z->N->R->U->L->F->Y->W->D->T->H->V->M->K->I->O->J->A->Q->E->C->S->X->G,V2H
3,195,8078,C->B->Y->D->R->N->S->P->T->I->H->M->F->U->Q->E->W->L->V->J->Z->K->O->G->X->A,ZgZg
3,151,6358,B->P->Z->N->R->U->M->L->F->Y->W->D->T->H->V->K->I->O->J->A->Q->E->C->S->X->G,V2H
3,189,7316,A->B->P->T->Q->W->I->X->J->V->M->H->F->E->D->O->S->L->N->R->K->Y->G->Z->C->U,V2H
3,193,7254,I->V->P->K->G->Y->B->U->C->X->R->L->D->S->J->O->N->H->A->W->Z->F->T->M->Q->E,ZgZg
3,223,7422,V->E->J->C->I->O->H->D->Q->M->G->P->S->L->N->K->Y->A->Z->W->T->X->R->B->U->F,H2V
3,211,7610,H->V->L->I->S->P->C->R->T->O->F->Z->D->B->G->E->J->N->U->A->M->K->X->Y->Q->W,V2H
3,197,7804,A->M->G->Q->T->S->E->W->H->B->X->N->U->F->J->C->R->P->I->D->V->Z->O->K->L->Y,V2H
3,179,6296,H->V->C->O->R->L->K->I->G->D->E->J->M->F->Z->N->X->S->Y->A->U->B->P->Q->W->T,V2H
3,193,8058,H->D->N->Y->F->W->S->T->B->L->V->Z->K->A->C->Q->X->E->P->U->I->O->R->G->M->J,V2H
3,217,9528,T->R->F->V->W->E->G->U->X->I->Y->H->D->P->J->B->C->A->Q->S->N->O->L->M->Z->K,ZgZg
3,215,8502,V->F->H->M->B->I->C->P->J->Q->R->T->U->Z->W->A->N->O->S->L->D->Y->X->E->K->G,V2H
3,197,6520,W->V->C->L->I->G->D->E->O->K->A->T->S->U->R->M->Y->B->H->F->N->Q->P->Z->J->X,H2V
3,209,7668,A->J->V->I->M->H->T->O->Q->G->E->W->U->L->N->S->C->D->Z->F->P->X->Y->R->K->B,V2H
3,157,5530,P->Z->M->F->W->D->T->H->V->I->O->J->A->Q->E->S->L->N->R->K->Y->B->U->C->X->G,H2V
3,161,5728,W->O->U->K->V->D->A->T->S->E->G->C->R->M->Y->B->H->F->L->Z->P->X->Q->N->I->J,ZgZg
3,181,10380,W->N->Z->I->C->B->L->D->X->S->G->Q->H->R->K->M->F->P->U->Y->A->T->J->V->E->O,ZgZg
3,183,7236,A->J->M->T->E->O->G->S->N->C->D->V->X->I->Z->L->Y->R->H->K->B->U->F->P->Q->W,H2V
3,209,9242,Q->X->J->S->T->U->W->P->O->F->Z->D->A->I->V->N->B->H->K->L->Y->E->R->M->G->C,H2V
3,177,6472,Z->W->C->U->B->Y->K->R->G->X->N->A->S->E->Q->J->O->I->T->D->V->F->L->M->H->P,H2V
3,197,7544,A->J->V->I->T->E->D->O->G->S->N->K->B->U->F->L->Z->P->X->Q->C->Y->M->H->R->W,H2V
3,201,8828,O->S->X->L->V->T->A->Y->W->J->R->M->Q->H->C->D->I->N->P->F->K->B->E->G->U->Z,ZgZg
3,229,7900,O->E->V->J->T->H->F->Q->Y->U->B->P->M->K->G->W->D->L->I->S->A->C->Z->N->X->R,H2V
3,195,9224,W->T->F->K->U->Z->R->L->P->O->B->C->G->S->D->Y->E->Q->M->I->V->J->N->H->A->X,V2H
3,191,6238,W->K->A->X->J->V->I->M->H->F->Q->T->E->D->G->P->S->L->N->R->Y->B->U->C->O->Z,V2H
3,205,8042,X->J->V->I->F->Q->D->O->G->P->S->L->N->M->H->K->Y->U->B->A->W->T->E->R->Z->C,ZgZg
3,157,5530,P->Z->M->F->W->D->T->H->V->I->O->J->A->Q->E->S->L->N->R->K->Y->B->U->C->X->G,H2V
3,183,6256,U->X->M->Y->S->P->C->R->F->G->W->T->O->Z->D->B->I->V->N->A->H->K->L->E->Q->J,V2H
3,223,8584,X->A->Z->C->Q->W->S->J->P->U->M->N->Y->R->B->V->H->O->E->F->L->I->D->G->K->T,H2V
3,171,5922,V->N->R->X->O->C->A->I->L->B->T->J->W->F->Z->D->Y->E->Q->H->M->K->U->G->P->S,V2H
3,207,7446,R->M->O->G->E->B->X->Z->W->D->V->K->T->J->Y->H->Q->S->F->L->A->C->I->N->P->U,V2H
3,195,5794,E->V->J->T->A->Y->U->D->O->B->P->F->M->K->R->H->Q->W->G->S->X->L->C->I->Z->N,H2V
3,173,7184,Y->F->C->J->P->N->X->O->T->S->E->G->D->V->Z->Q->B->R->M->L->K->H->U->I->A->W,ZgZg
3,189,7372,S->D->J->W->C->U->B->Y->K->X->G->A->N->R->P->M->H->F->Q->E->L->V->T->I->Z->O,H2V
3,187,10070,J->Z->I->C->L->D->X->S->G->W->Q->H->R->K->M->F->P->B->U->Y->A->N->E->T->V->O,ZgZg
3,221,8980,G->C->M->E->H->B->I->A->D->F->P->T->S->V->W->Y->U->N->Z->K->O->R->L->J->X->Q,ZgZg
3,187,7418,B->V->N->S->O->U->G->E->X->J->C->W->H->K->M->F->A->Q->P->R->Y->Z->L->I->D->T,V2H
3,165,5630,Y->S->T->G->J->E->Q->U->Z->X->F->M->K->R->H->W->D->B->L->P->C->V->I->A->N->O,V2H
3,209,8458,Z->N->C->L->R->E->Q->T->J->A->G->F->B->H->K->S->W->P->V->U->O->M->D->Y->I->X,V2H
3,185,7940,A->M->S->E->Q->U->G->R->P->X->I->N->D->V->L->O->J->Y->F->K->H->W->T->B->C->Z,ZgZg
3,197,8200,X->J->I->M->F->Q->T->E->S->N->K->D->H->P->R->Z->B->Y->U->C->W->O->A->V->L->G,H2V
3,209,7692,M->X->A->I->W->H->C->J->E->D->O->L->S->P->F->V->Z->N->R->K->Y->B->G->U->Q->T,H2V
3,217,9528,T->R->F->V->W->E->G->U->X->I->Y->H->D->P->J->B->C->A->Q->S->N->O->L->M->Z->K,ZgZg
3,217,8062,I->E->V->J->T->A->U->P->F->M->K->R->H->B->W->G->S->O->C->X->D->L->N->Y->Q->Z,H2V
3,161,6114,A->X->J->V->I->M->H->F->Q->T->E->O->G->P->S->U->L->N->R->K->Y->B->C->W->D->Z,V2H
3,179,7104,M->S->E->G->P->X->I->N->D->V->Z->O->J->K->L->B->F->R->Q->U->A->Y->H->W->C->T,H2V
3,203,7484,T->L->I->D->A->Z->P->M->K->H->W->C->J->X->E->F->Y->G->U->O->S->Q->N->R->V->B,V2H
3,191,6042,V->A->T->X->Q->J->W->O->C->F->Y->S->E->G->H->Z->B->R->M->L->K->D->U->I->N->P,H2V
3,199,7804,A->J->N->X->I->Y->D->M->L->H->P->Q->T->E->O->F->S->R->K->B->U->V->Z->C->W->G,V2H
3,185,6036,J->V->I->M->H->F->Q->E->D->O->G->P->S->L->N->K->Y->A->X->W->T->Z->U->C->B->R,H2V
3,201,8222,W->O->U->K->V->A->T->D->X->G->S->E->C->R->M->Y->H->L->Q->N->B->Z->F->P->I->J,ZgZg
3,159,5168,A->X->J->V->M->H->F->Q->T->E->O->G->P->S->L->R->C->D->I->N->K->Y->B->U->W->Z,V2H
3,165,6136,B->C->Q->X->P->Z->L->V->R->N->S->O->U->G->E->J->W->H->K->M->F->Y->A->D->I->T,V2H
3,209,8692,O->Z->C->B->P->L->T->Q->W->A->H->K->F->R->Y->N->X->V->S->G->U->D->E->M->I->J,H2V
3,191,5980,V->A->M->X->I->J->H->F->Q->T->E->D->O->G->P->S->L->N->R->K->Y->B->U->C->W->Z,ZgZg
