Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
2,203,7330,G->X->V->R->U->Y->Z->B->K->A->W->E->M->I->J->F->H->C->L->N->O->S->D->Q->P->T,V2H
2,215,8626,G->B->Y->N->R->A->F->H->E->I->O->S->V->Z->P->U->D->X->M->K->C->J->T->Q->W->L,ZgZg
2,231,9202,U->T->B->X->L->V->Z->N->Y->F->W->O->Q->R->J->S->G->H->E->D->P->K->A->C->M->I,V2H
2,201,6520,T->J->X->G->Y->E->I->Q->U->W->A->F->P->O->D->C->N->R->V->B->L->M->Z->H->K->S,V2H
2,207,8132,M->I->D->O->K->S->C->U->T->R->L->V->N->Z->A->X->F->B->Q->W->Y->P->H->E->G->J,H2V
2,187,7570,C->I->P->K->H->B->L->N->D->U->T->W->E->Q->V->R->O->J->A->X->G->Y->F->M->S->Z,H2V
2,199,6218,I->C->Q->D->N->W->E->L->T->J->O->P->V->K->M->Z->S->R->Y->F->B->U->H->A->G->X,V2H
2,197,9308,I->C->H->Z->P->T->Q->F->Y->W->X->B->D->E->U->V->L->M->J->R->K->N->G->O->S->A,H2V
2,185,5912,D->E->J->W->G->L->V->B->P->I->C->Q->T->K->Z->R->N->X->O->Y->H->U->F->A->M->S,V2H
2,225,7360,G->Y->X->V->L->P->Z->Q->B->R->E->D->A->M->H->F->K->N->W->U->T->J->I->C->S->O,V2H
2,189,8114,S->J->F->A->C->N->V->O->T->G->D->H->M->E->W->P->K->B->I->Z->Q->Y->U->X->R->L,ZgZg
2,199,8522,C->A->S->O->G->X->N->K->R->J->V->U->E->D->B->H->W->Y->F->Q->L->M->Z->P->I->T,V2H
2,211,10166,M->T->X->Q->L->N->W->A->C->D->U->R->P->Z->F->S->O->K->I->E->Y->H->G->V->B->J,H2V
2,175,7396,M->L->U->D->G->B->H->K->X->O->Z->C->Y->T->S->P->N->I->V->J->E->R->F->A->W->Q,H2V
2,189,6600,R->O->X->Z->P->I->T->U->W->K->F->H->M->A->D->E->C->B->V->L->Y->Q->G->N->J->S,H2V
2,225,7112,O->M->E->P->Y->C->R->H->S->Q->J->F->T->D->K->U->W->X->A->N->I->B->V->L->Z->G,H2V
2,221,8568,B->M->V->G->Y->I->O->S->Z->R->A->K->F->P->D->E->H->U->C->W->N->L->Q->X->T->J,H2V
2,211,9398,Q->Z->I->U->W->N->H->B->Y->E->K->O->S->R->V->M->T->J->P->X->L->D->G->C->A->F,ZgZg
2,219,8566,S->F->B->D->L->P->G->K->Q->Y->V->N->X->J->R->O->Z->I->T->U->W->H->M->A->E->C,H2V
2,175,6858,D->A->E->J->S->W->G->P->Q->V->K->Z->T->F->R->N->X->O->L->H->M->B->U->Y->I->C,H2V
2,165,6922,J->O->Z->I->N->P->W->T->X->U->F->M->A->D->E->R->C->B->V->L->Y->Q->H->K->G->S,ZgZg
2,225,10114,T->J->F->N->C->U->G->S->I->D->B->V->M->L->Z->P->R->Y->X->A->E->O->H->W->K->Q,V2H
2,171,5544,Y->A->I->P->M->L->B->V->R->H->U->N->W->T->K->F->J->Q->E->S->D->X->Z->C->O->G,ZgZg
2,179,6112,V->L->U->F->Q->T->D->Z->I->B->K->A->W->E->M->H->C->J->P->R->Y->S->G->N->X->O,H2V
2,183,6086,G->Y->L->C->N->V->M->W->H->I->R->Z->S->Q->E->B->D->A->F->K->U->T->J->P->X->O,V2H
2,225,9296,Z->L->B->V->O->T->G->D->F->C->H->M->E->I->N->A->X->W->U->K->J->Q->S->R->Y->P,ZgZg
2,189,6660,O->X->P->I->J->W->K->H->M->B->E->S->Y->V->L->R->Z->T->Q->N->C->U->F->A->D->G,ZgZg
2,201,7440,R->T->S->D->V->M->H->X->K->A->I->W->Q->Y->U->F->B->P->C->N->L->E->J->Z->O->G,ZgZg
2,201,8074,P->I->W->D->E->S->A->G->Q->T->V->K->Z->F->R->N->X->O->L->Y->H->M->J->B->U->C,H2V
2,211,10166,M->T->X->Q->L->N->W->A->C->D->U->R->P->Z->F->S->O->K->I->E->Y->H->G->V->B->J,H2V
2,173,7314,J->O->G->Y->V->Z->E->X->I->R->L->K->U->B->N->D->T->S->Q->H->M->F->A->C->P->W,ZgZg
2,211,7366,J->P->I->S->Z->X->T->U->W->N->K->F->H->M->G->D->E->R->C->B->V->L->Y->Q->A->O,H2V
2,215,8626,G->B->Y->N->R->A->F->H->E->I->O->S->V->Z->P->U->D->X->M->K->C->J->T->Q->W->L,ZgZg
2,151,5552,D->A->E->J->S->W->G->P->Q->T->V->K->Z->F->R->N->X->O->I->L->Y->H->M->B->U->C,H2V
2,227,8200,R->J->N->T->A->Q->G->F->V->B->K->Z->W->S->D->E->X->Y->I->U->M->H->P->L->C->O,H2V
2,223,9240,T->M->U->O->Z->D->V->Q->W->H->J->A->P->C->I->R->Y->K->S->G->L->E->F->N->B->X,V2H
2,207,7718,S->Q->L->C->E->D->A->M->H->F->K->N->O->G->V->Y->B->W->U->T->J->I->P->Z->X->R,H2V
2,201,8112,X->G->Y->V->O->S->B->L->R->K->Q->W->E->H->A->N->D->J->U->I->F->Z->C->M->T->P,ZgZg
2,201,7224,I->D->A->J->S->W->V->C->Q->P->G->K->Z->T->F->R->N->X->O->L->Y->H->M->B->E->U,V2H
2,177,7546,P->B->R->I->C->L->H->A->Z->K->O->U->N->E->Y->W->T->S->G->V->M->F->Q->J->D->X,V2H
2,213,8320,T->V->J->Z->C->N->L->B->H->W->A->Q->E->R->K->S->D->M->Y->P->O->F->G->X->I->U,H2V
2,185,7272,D->A->E->J->S->Y->Q->Z->I->B->K->W->G->P->T->V->F->R->N->X->O->L->H->M->U->C,ZgZg
2,159,6326,C->U->D->J->S->W->I->P->Q->T->V->K->Z->F->R->N->X->O->G->L->Y->H->M->B->A->E,H2V
2,179,6314,T->S->Z->X->G->P->M->F->E->K->V->I->W->H->A->Y->L->C->B->R->U->Q->D->O->N->J,ZgZg
2,195,8872,W->E->P->F->G->J->X->V->O->S->B->L->R->K->Z->Q->A->H->I->M->C->N->D->Y->T->U,ZgZg
2,211,7992,B->M->U->W->H->Z->P->F->V->Q->T->D->A->J->C->I->R->Y->K->S->G->L->E->X->O->N,H2V
2,235,8698,J->G->E->I->H->B->O->Y->V->L->R->Q->C->P->T->K->Z->X->D->S->N->W->U->F->A->M,H2V
2,225,8460,X->B->C->P->Q->D->H->M->U->I->Y->V->J->E->R->K->F->N->G->O->W->L->S->Z->A->T,V2H
2,231,7562,O->J->R->Y->E->I->M->U->W->N->K->F->H->G->A->V->C->L->B->T->S->X->D->Q->P->Z,H2V
2,213,8320,T->V->J->Z->C->N->L->B->H->W->A->Q->E->R->K->S->D->M->Y->P->O->F->G->X->I->U,H2V
2,207,7870,R->J->A->I->N->P->W->T->X->U->K->F->Q->G->D->Y->V->B->M->Z->H->S->E->L->C->O,V2H
2,171,5544,Y->A->I->P->M->L->B->V->R->H->U->N->W->T->K->F->J->Q->E->S->D->X->Z->C->O->G,ZgZg
2,189,7208,Z->P->I->J->U->K->M->F->A->D->N->O->T->Q->R->Y->W->H->X->E->C->B->V->L->G->S,ZgZg
2,215,8690,C->U->M->H->X->N->R->F->Z->K->Q->G->A->E->D->W->I->L->B->S->T->O->V->Y->P->J,V2H
2,217,7856,I->C->Y->W->M->J->A->G->B->R->Q->X->U->Z->O->N->D->H->F->K->E->S->P->L->V->T,V2H
2,201,8074,P->I->W->D->E->S->A->G->Q->T->V->K->Z->F->R->N->X->O->L->Y->H->M->J->B->U->C,H2V
2,191,6114,O->X->I->J->T->U->W->F->H->M->A->B->E->S->Z->N->R->Q->P->D->K->Y->L->C->V->G,H2V
2,173,7558,S->G->L->V->R->K->C->E->O->P->A->T->Q->F->M->U->I->Z->X->N->H->W->Y->B->J->D,V2H
2,173,7574,Q->W->A->F->R->V->I->N->P->S->T->Y->C->Z->O->J->X->M->H->K->B->L->G->U->E->D,V2H
2,201,7808,V->G->E->W->L->C->O->D->Q->S->A->B->I->N->Z->M->H->K->Y->F->T->R->P->U->X->J,ZgZg
2,211,10610,O->J->D->M->F->H->A->Q->L->B->P->C->I->R->Y->K->S->G->N->E->Z->X->V->W->U->T,ZgZg
2,211,8968,A->J->C->M->X->N->D->Q->T->Z->R->L->V->W->Y->K->O->P->B->H->I->E->G->U->F->S,ZgZg
2,211,6648,Z->T->X->Y->V->E->I->U->A->M->F->P->O->C->N->L->H->B->D->Q->W->G->J->K->R->S,H2V
2,159,5570,J->B->Y->W->H->P->K->Z->G->X->O->E->Q->T->I->V->R->D->C->N->L->U->F->A->M->S,H2V
2,213,8578,M->B->S->Y->J->A->W->G->P->Q->T->V->K->Z->F->N->X->O->R->U->D->C->I->E->L->H,H2V
2,221,7182,F->W->X->D->Q->J->G->Y->T->E->K->U->S->H->O->R->V->B->C->N->L->M->Z->P->I->A,V2H
2,179,8264,A->Q->M->Y->U->G->R->K->B->V->N->X->S->E->C->F->W->P->D->Z->I->T->L->H->J->O,V2H
2,191,6502,G->U->Q->T->A->J->O->R->F->D->Y->V->B->M->K->Z->H->W->S->P->E->X->L->C->I->N,H2V
2,205,8420,V->J->T->A->L->K->H->D->S->X->G->I->R->Y->M->B->E->P->Q->N->C->U->F->O->W->Z,V2H
2,203,8780,X->R->V->L->U->Y->Q->Z->W->B->K->A->P->I->E->M->H->C->F->D->G->N->O->J->S->T,ZgZg
2,159,6158,B->L->A->N->Y->F->W->R->K->Z->G->X->O->E->Q->T->I->V->J->S->D->U->M->H->C->P,ZgZg
2,195,6970,S->X->J->G->E->I->H->P->O->K->Y->W->L->R->Z->T->Q->N->C->U->F->B->V->A->M->D,V2H
2,209,7530,A->J->S->I->G->Q->V->Z->F->R->O->Y->M->E->W->T->X->D->C->N->L->B->H->K->P->U,H2V
2,215,9034,P->S->Y->B->D->E->I->V->L->J->R->N->X->A->M->H->F->K->W->U->T->G->O->Q->Z->C,H2V
2,213,7422,X->D->S->E->J->Q->O->C->F->V->U->G->P->A->R->I->H->B->K->T->W->N->Y->L->M->Z,V2H
2,179,6162,I->Y->P->Q->A->Z->D->B->F->L->K->O->H->U->C->E->X->S->N->V->R->M->W->T->J->G,H2V
2,227,7946,T->A->Z->S->L->O->X->F->U->E->J->V->C->Y->G->N->W->I->B->K->R->M->H->D->Q->P,H2V
2,171,5738,C->A->Y->M->L->W->J->U->H->Q->T->V->K->Z->F->R->N->X->O->I->D->B->E->P->S->G,V2H
2,201,7808,V->G->E->W->L->C->O->D->Q->S->A->B->I->N->Z->M->H->K->Y->F->T->R->P->U->X->J,ZgZg
2,215,6764,V->G->E->I->J->T->U->W->L->C->O->D->Q->S->A->B->K->N->Z->F->M->H->R->Y->P->X,V2H
2,191,9912,X->G->J->Z->C->N->L->B->F->W->Q->E->R->K->U->S->A->D->M->Y->P->O->H->T->V->I,ZgZg
2,205,7064,X->D->J->G->I->P->B->H->O->K->Y->V->L->Z->Q->N->C->U->F->A->T->W->R->M->S->E,ZgZg
2,221,8568,B->M->V->G->Y->I->O->S->Z->R->A->K->F->P->D->E->H->U->C->W->N->L->Q->X->T->J,H2V
2,215,7018,B->T->J->X->G->Y->V->E->I->O->S->W->H->Q->P->C->D->R->A->K->F->L->U->Z->M->N,H2V
2,197,7674,D->J->Y->W->H->P->K->Z->G->E->Q->T->I->L->X->N->V->B->R->M->O->A->C->U->F->S,V2H
2,201,8112,X->G->Y->V->O->S->B->L->R->K->Q->W->E->H->A->N->D->J->U->I->F->Z->C->M->T->P,ZgZg
2,207,8502,X->D->J->H->B->L->N->G->E->I->P->O->K->Y->W->V->R->Z->T->Q->C->U->F->A->M->S,ZgZg
2,191,6650,Y->M->L->W->J->U->N->Q->V->K->F->R->H->X->O->I->D->B->E->P->Z->C->T->A->S->G,V2H
2,199,6096,X->D->J->G->E->I->H->B->P->O->K->Y->W->V->L->R->Z->T->Q->N->C->U->F->A->M->S,H2V
2,193,8008,S->T->Z->Q->W->P->E->B->M->Y->R->C->I->N->G->X->D->H->K->U->L->J->F->A->V->O,V2H
2,217,7836,L->R->F->O->W->K->A->N->B->Y->V->M->X->P->D->E->H->J->S->G->Z->T->U->I->C->Q,H2V
2,219,8100,G->M->Y->F->R->T->Z->H->I->K->P->S->J->O->B->U->D->C->A->W->N->L->Q->X->V->E,H2V
2,193,6706,X->O->Z->P->D->F->G->I->J->T->U->W->N->K->H->M->A->E->R->C->B->V->L->Y->Q->S,V2H
2,235,8698,J->G->E->I->H->B->O->Y->V->L->R->Q->C->P->T->K->Z->X->D->S->N->W->U->F->A->M,H2V
2,207,7630,D->J->G->Y->X->R->L->I->W->N->K->F->H->M->V->Q->E->U->B->P->Z->C->S->O->A->T,V2H
2,211,7420,I->G->T->Q->B->Y->V->C->Z->W->L->E->R->K->F->S->D->H->M->A->J->N->P->U->O->X,V2H
2,217,7856,I->C->Y->W->M->J->A->G->B->R->Q->X->U->Z->O->N->D->H->F->K->E->S->P->L->V->T,V2H
2,183,6988,V->L->U->M->F->H->E->Q->D->A->P->R->I->C->K->S->W->Y->N->J->G->T->B->Z->X->O,H2V
2,171,6586,U->G->S->I->R->N->O->D->Y->V->B->M->K->Z->H->W->P->J->E->X->L->C->A->F->T->Q,V2H
2,223,7748,G->Y->C->A->I->P->Z->M->L->V->R->H->U->T->K->F->J->W->Q->O->N->B->E->S->D->X,H2V
2,203,7682,D->I->G->Y->X->K->V->H->R->L->N->J->W->Q->E->U->B->P->Z->C->S->O->F->A->M->T,V2H
2,165,4732,D->A->E->J->S->I->W->G->P->Q->T->V->K->Z->F->R->N->X->O->L->Y->H->M->B->U->C,V2H
2,213,8578,M->B->S->Y->J->A->W->G->P->Q->T->V->K->Z->F->N->X->O->R->U->D->C->I->E->L->H,H2V
2,167,5208,S->G->Q->Y->L->V->B->C->R->E->D->A->M->H->F->K->U->N->W->T->J->I->P->Z->X->O,H2V
2,193,8874,Q->N->U->J->M->D->F->H->E->A->W->P->Y->L->Z->C->R->K->I->S->X->G->B->V->T->O,ZgZg
2,193,7564,G->S->J->O->N->T->D->F->C->H->E->W->P->A->K->B->I->Z->Q->Y->U->X->R->L->V->M,H2V
2,195,6888,Z->S->M->Y->G->X->A->J->O->U->V->K->F->T->P->D->E->Q->W->R->C->N->L->B->H->I,H2V
2,203,7070,Z->S->M->F->X->J->U->V->Q->E->W->T->D->C->N->B->L->K->O->G->H->A->R->Y->P->I,H2V
2,203,7140,I->G->Q->C->Z->W->F->D->Y->T->E->K->N->U->S->H->O->R->V->B->L->M->A->J->P->X,H2V
2,201,5804,R->W->X->D->Q->C->J->G->Y->T->E->K->N->U->O->Z->P->I->F->H->M->A->B->V->L->S,H2V
2,163,5594,R->O->X->Z->P->I->J->T->W->N->K->F->H->M->A->D->E->C->B->V->L->U->Y->Q->G->S,H2V
2,187,8266,R->U->J->T->Y->K->C->N->Z->S->A->Q->G->F->D->V->B->M->H->W->P->E->X->L->I->O,ZgZg
2,225,8270,D->A->S->I->W->G->V->T->Y->U->C->Z->O->E->P->Q->J->K->F->R->X->L->N->H->M->B,H2V
2,203,6932,E->K->J->S->L->C->Q->W->P->F->A->H->Z->T->M->B->V->Y->D->O->N->I->U->G->R->X,V2H
2,203,8470,P->Z->Q->T->J->K->Y->E->D->B->N->X->G->O->U->I->V->F->C->S->H->R->W->L->M->A,H2V
2,225,9296,Z->L->B->V->O->T->G->D->F->C->H->M->E->I->N->A->X->W->U->K->J->Q->S->R->Y->P,ZgZg
2,179,6162,I->Y->P->Q->A->Z->D->B->F->L->K->O->H->U->C->E->X->S->N->V->R->M->W->T->J->G,H2V
2,213,8578,Z->L->M->F->P->B->I->X->T->S->J->E->K->H->A->V->Q->U->R->Y->W->D->G->N->O->C,V2H
2,179,5892,I->L->Y->K->D->P->Q->H->Z->F->U->C->E->S->X->N->V->B->R->M->O->A->W->T->J->G,V2H
2,191,6502,G->U->Q->T->A->J->O->R->F->D->Y->V->B->M->K->Z->H->W->S->P->E->X->L->C->I->N,H2V
2,191,8700,E->K->L->B->D->G->U->X->J->O->Z->Y->T->P->N->I->V->S->Q->H->M->F->A->C->R->W,ZgZg
2,217,9010,N->W->L->Z->V->M->I->C->E->O->P->J->S->X->T->B->F->U->Y->A->Q->D->K->R->G->H,H2V
2,173,7284,D->F->Y->H->M->V->R->B->L->I->T->N->U->C->Z->O->E->P->K->Q->J->A->S->W->G->X,V2H
2,229,8042,S->G->L->C->E->D->F->Z->T->Q->U->J->V->W->Y->K->O->P->B->H->A->M->N->I->X->R,H2V
2,203,9748,J->L->R->F->Y->A->Q->W->K->M->O->T->I->N->P->S->G->Z->B->D->H->E->C->U->X->V,ZgZg
2,193,6148,W->Q->E->L->G->D->R->Z->J->C->U->K->T->N->O->X->P->F->A->I->B->V->M->H->Y->S,H2V
2,171,5544,Y->A->I->P->M->L->B->V->R->H->U->N->W->T->K->F->J->Q->E->S->D->X->Z->C->O->G,ZgZg
2,213,6448,V->E->W->L->C->O->D->Q->P->T->K->I->N->Z->F->M->S->U->X->G->H->A->R->Y->B->J,V2H
2,221,8446,K->C->R->X->E->W->V->Z->P->N->S->A->H->F->Q->I->B->T->J->D->U->M->O->L->Y->G,H2V
2,191,7706,L->V->U->D->Q->I->B->A->P->W->E->C->G->J->S->K->Z->F->R->N->X->O->Y->H->M->T,H2V
2,231,9458,S->J->N->V->P->T->M->A->F->K->X->W->G->H->E->U->C->Q->Z->R->L->Y->O->B->I->D,ZgZg
2,183,7066,M->B->S->J->A->W->G->P->Q->T->V->K->Z->F->R->N->X->O->U->L->Y->D->C->I->E->H,V2H
2,187,7608,Z->T->J->X->G->Y->V->E->I->R->L->K->U->B->N->D->O->S->Q->H->M->F->A->C->P->W,ZgZg
2,245,9750,U->T->D->Q->C->A->I->B->O->V->H->J->M->R->Y->K->S->G->N->E->Z->X->P->F->L->W,H2V
2,173,7558,S->G->L->V->R->K->C->E->O->P->A->T->Q->F->M->U->I->Z->X->N->H->W->Y->B->J->D,V2H
2,213,8856,S->D->F->U->A->C->N->Q->T->Z->R->L->V->W->Y->K->O->P->B->H->I->E->G->J->X->M,H2V
2,215,7132,O->J->P->F->X->I->M->H->A->K->N->V->W->U->Z->T->D->R->B->L->C->E->Q->G->Y->S,H2V
2,219,10170,Z->S->M->V->L->B->P->I->R->O->X->N->T->K->A->Y->U->C->J->D->G->H->E->Q->W->F,ZgZg
2,217,8672,G->Y->C->L->S->Q->E->B->R->D->T->Z->W->V->N->K->A->H->M->I->X->U->F->P->J->O,ZgZg
2,207,9216,D->A->M->Y->C->F->R->T->Z->H->L->I->K->U->P->S->J->W->Q->O->N->E->G->V->X->B,H2V
2,193,8874,Q->N->U->J->M->D->F->H->E->A->W->P->Y->L->Z->C->R->K->I->S->X->G->B->V->T->O,ZgZg
2,219,9188,B->W->N->Z->Q->D->F->V->O->E->U->H->P->A->S->J->T->Y->M->G->L->C->X->R->I->K,V2H
2,175,6356,Q->R->G->U->I->N->O->D->Y->V->B->M->K->Z->H->W->P->J->E->X->L->C->A->F->T->S,V2H
2,231,9202,U->T->B->X->L->V->Z->N->Y->F->W->O->Q->R->J->S->G->H->E->D->P->K->A->C->M->I,V2H
2,219,7652,M->B->S->Y->J->A->V->Z->W->L->G->P->Q->T->K->F->R->N->X->O->U->D->C->I->E->H,V2H
2,207,10474,D->A->E->J->S->I->W->G->P->Q->V->O->Z->F->H->N->X->L->Y->M->R->C->U->K->T->B,ZgZg
2,205,8470,X->D->S->E->Q->J->C->F->G->T->W->N->Y->H->O->V->B->R->U->L->M->Z->I->K->P->A,H2V
2,209,7666,Y->E->Q->A->H->F->C->R->B->I->P->V->T->K->X->S->M->Z->U->O->D->N->W->L->G->J,V2H
2,193,6466,I->M->E->D->S->J->H->B->P->O->K->Y->V->L->Z->Q->N->C->U->F->A->T->W->R->X->G,ZgZg
2,205,7306,G->J->T->B->W->O->C->V->M->R->U->P->E->Z->K->H->Q->Y->L->I->X->F->A->N->D->S,H2V
2,201,8074,P->I->W->D->E->S->A->G->Q->T->V->K->Z->F->R->N->X->O->L->Y->H->M->J->B->U->C,H2V
2,195,7002,R->U->J->N->T->A->Q->G->P->F->D->Y->V->B->M->K->Z->H->W->S->E->X->L->C->I->O,V2H
2,179,6680,H->T->N->L->K->O->C->V->M->R->U->S->P->E->J->D->Q->W->A->Y->F->B->G->Z->X->I,H2V
2,211,6648,Z->T->X->Y->V->E->I->U->A->M->F->P->O->C->N->L->H->B->D->Q->W->G->J->K->R->S,H2V
2,189,7534,Z->V->E->Q->A->C->M->F->H->B->R->D->U->P->X->G->S->I->T->O->Y->W->N->L->K->J,ZgZg
2,173,7314,J->O->G->Y->V->Z->E->X->I->R->L->K->U->B->N->D->T->S->Q->H->M->F->A->C->P->W,ZgZg
2,185,7932,D->F->Y->H->M->V->R->B->L->I->T->N->C->E->O->P->K->Q->J->A->S->W->U->Z->G->X,V2H
2,225,10428,S->N->V->O->C->J->X->E->L->P->W->H->Z->K->M->B->T->G->D->F->A->I->Q->Y->U->R,ZgZg
2,209,9040,Q->G->Y->K->I->P->D->H->Z->F->U->C->E->S->X->N->V->B->R->M->O->A->W->T->J->L,V2H
2,189,6502,O->V->A->F->T->J->L->U->K->H->D->S->X->N->I->C->R->Y->M->B->E->P->W->Q->G->Z,V2H
2,239,8762,X->W->N->Z->Q->D->F->V->O->S->M->Y->G->A->J->U->E->T->R->C->L->B->H->K->P->I,H2V
2,219,8100,G->M->Y->F->R->T->Z->H->I->K->P->S->J->O->B->U->D->C->A->W->N->L->Q->X->V->E,H2V
2,213,8578,Z->L->M->F->P->B->I->X->T->S->J->E->K->H->A->V->Q->U->R->Y->W->D->G->N->O->C,V2H
2,155,6210,Y->E->J->G->X->T->W->F->B->K->N->Z->O->D->R->I->S->Q->P->C->L->U->H->A->M->V,H2V
2,187,7060,W->H->K->N->V->L->A->D->Q->J->O->M->Y->T->E->S->R->U->F->B->G->P->Z->X->C->I,H2V
2,193,8080,E->T->I->R->L->N->Q->C->D->O->P->F->M->A->W->U->V->K->H->J->X->G->Y->B->S->Z,ZgZg
2,229,8042,S->G->L->C->E->D->F->Z->T->Q->U->J->V->W->Y->K->O->P->B->H->A->M->N->I->X->R,H2V
2,203,9460,S->J->M->C->L->Y->U->N->W->T->G->H->O->E->P->A->K->B->I->Z->Q->F->D->R->V->X,ZgZg
2,225,8270,D->A->S->I->W->G->V->T->Y->U->C->Z->O->E->P->Q->J->K->F->R->X->L->N->H->M->B,H2V
2,205,9380,B->L->K->A->V->Z->N->T->Y->F->W->O->Q->R->J->S->E->M->D->U->H->X->G->C->P->I,ZgZg
2,211,7142,G->Z->V->C->L->X->Y->Q->B->R->E->U->A->M->H->F->K->N->W->D->T->J->O->I->S->P,V2H
2,217,7342,I->D->X->Y->G->O->U->V->R->J->S->W->A->C->B->N->Q->H->L->F->P->K->M->E->T->Z,V2H
2,191,6474,D->A->N->J->E->S->I->W->G->P->Q->T->V->K->O->Z->F->H->X->L->Y->R->M->B->U->C,V2H
2,207,7630,D->J->G->Y->X->R->L->I->W->N->K->F->H->M->V->Q->E->U->B->P->Z->C->S->O->A->T,V2H
2,193,6706,X->O->Z->P->D->F->G->I->J->T->U->W->N->K->H->M->A->E->R->C->B->V->L->Y->Q->S,V2H
2,163,4902,D->A->E->S->I->G->P->Z->F->H->T->W->J->Q->V->K->R->N->X->O->L->Y->M->B->U->C,V2H
2,191,8122,Z->X->U->T->E->I->Q->F->Y->W->H->B->D->P->V->L->M->J->R->K->N->G->O->S->A->C,H2V
2,215,7018,B->T->J->X->G->Y->V->E->I->O->S->W->H->Q->P->C->D->R->A->K->F->L->U->Z->M->N,H2V
2,231,9458,S->J->N->V->P->T->M->A->F->K->X->W->G->H->E->U->C->Q->Z->R->L->Y->O->B->I->D,ZgZg
2,221,9452,B->R->S->G->J->U->H->Q->E->D->P->A->X->T->F->K->C->Z->M->V->Y->O->L->I->W->N,V2H
2,189,6328,D->J->B->Y->W->H->P->K->G->X->O->E->T->I->U->F->Q->S->Z->N->R->C->V->L->A->M,V2H
2,215,8040,F->Y->G->A->J->O->U->V->Q->E->W->R->D->C->N->X->M->T->Z->S->I->L->B->H->K->P,H2V
2,205,8536,Y->V->E->Q->A->C->M->F->H->B->R->G->U->P->T->K->Z->J->D->S->X->I->W->N->O->L,H2V
2,221,7574,T->E->L->G->D->R->P->Z->F->X->U->Y->I->B->K->A->W->M->H->C->Q->O->V->N->J->S,ZgZg
2,191,6714,P->Q->J->O->R->X->G->E->W->Z->H->B->A->I->V->L->S->K->Y->F->T->C->M->N->D->U,H2V
2,183,7512,M->Y->E->J->S->W->G->L->V->B->P->I->C->Q->T->K->A->Z->N->R->F->X->O->U->D->H,V2H
2,155,6210,Y->E->J->G->X->T->W->F->B->K->N->Z->O->D->R->I->S->Q->P->C->L->U->H->A->M->V,H2V
2,241,7838,Z->S->G->Y->X->M->O->A->J->F->U->V->Q->E->W->T->R->D->C->N->L->B->H->K->P->I,H2V
2,175,5788,N->I->L->O->Z->V->W->T->X->Q->K->F->H->M->A->D->Y->C->P->E->J->S->G->R->B->U,H2V
2,219,7768,T->Z->S->L->W->O->P->X->N->F->K->R->J->H->M->A->D->E->C->B->V->Y->I->U->Q->G,H2V
2,221,8568,B->M->V->G->Y->I->O->S->Z->R->A->K->F->P->D->E->H->U->C->W->N->L->Q->X->T->J,H2V
2,157,5852,C->U->B->F->M->H->Y->L->O->X->N->R->Z->K->V->T->Q->P->G->W->I->S->J->E->A->D,H2V
2,199,6096,X->D->J->G->E->I->H->B->P->O->K->Y->W->V->L->R->Z->T->Q->N->C->U->F->A->M->S,H2V
2,205,9116,U->H->N->P->B->L->R->I->G->E->F->W->J->K->T->Z->C->D->M->Q->X->V->Y->A->O->S,ZgZg
2,187,5868,Z->T->J->X->G->Y->V->E->I->R->L->K->U->B->N->D->O->S->Q->H->M->F->A->C->P->W,V2H
2,209,7110,A->P->F->U->E->C->N->Q->T->Z->W->J->S->M->K->L->V->D->O->G->R->X->I->Y->H->B,V2H
2,231,9202,U->T->B->X->L->V->Z->N->Y->F->W->O->Q->R->J->S->G->H->E->D->P->K->A->C->M->I,V2H
2,223,9322,G->J->T->B->W->O->C->V->M->R->U->S->P->E->Z->K->H->Q->Y->D->A->I->F->N->X->L,V2H
2,205,7122,B->R->A->F->I->X->L->Y->Q->H->K->Z->E->P->S->C->M->T->J->G->U->O->V->D->N->W,V2H
2,197,7842,J->R->K->B->I->C->L->Y->T->D->Q->A->M->H->F->G->P->S->U->E->O->V->Z->N->W->X,H2V
2,187,6050,D->X->J->G->E->I->H->B->P->O->K->Y->W->V->L->R->Z->T->Q->N->C->U->F->A->M->S,H2V
2,191,9912,X->G->J->Z->C->N->L->B->F->W->Q->E->R->K->U->S->A->D->M->Y->P->O->H->T->V->I,ZgZg
2,199,7260,I->J->R->N->O->Z->V->M->Y->C->A->K->F->T->P->D->E->Q->H->U->W->G->X->S->L->B,V2H
2,189,6908,C->P->Q->D->S->G->Y->L->V->B->E->A->M->H->F->K->N->W->U->T->J->I->Z->X->O->R,H2V
2,221,7574,T->E->L->G->D->R->P->Z->F->X->U->Y->I->B->K->A->W->M->H->C->Q->O->V->N->J->S,ZgZg
2,197,8594,L->X->V->R->D->Z->F->U->Y->A->Q->W->I->B->K->P->E->M->H->C->G->N->O->J->S->T,ZgZg
2,197,9308,I->C->H->Z->P->T->Q->F->Y->W->X->B->D->E->U->V->L->M->J->R->K->N->G->O->S->A,H2V
2,217,8784,S->I->C->X->Z->P->G->B->F->U->Y->A->E->W->M->Q->D->V->J->O->K->L->R->N->T->H,V2H
2,175,6356,Q->R->G->U->I->N->O->D->Y->V->B->M->K->Z->H->W->P->J->E->X->L->C->A->F->T->S,V2H
2,211,8514,I->G->A->H->U->L->C->P->X->M->E->D->S->J->R->Q->O->W->F->Y->T->N->Z->V->K->B,V2H
