Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
12,185,7428,Z->J->Q->T->G->C->L->M->H->Y->I->N->U->B->A->K->D->P->S->R->X->O->E->W->F->V,H2V
12,127,4140,D->X->Z->O->T->A->B->H->I->R->V->K->Y->F->M->L->U->W->N->C->P->Q->E->J->S->G,H2V
12,157,4534,J->P->A->V->R->I->Y->K->B->Z->T->G->L->H->D->U->N->C->M->F->W->Q->E->S->X->O,H2V
12,157,4948,Q->J->G->E->I->C->N->U->D->L->X->O->T->W->A->S->Z->H->F->M->Y->K->B->R->V->P,H2V
12,123,3110,Z->I->C->N->U->L->B->A->Q->P->K->Y->H->M->F->R->V->D->W->T->E->O->X->G->S->J,H2V
12,149,5258,Z->C->O->X->I->K->L->M->H->Y->B->A->Q->P->F->R->V->D->W->T->E->U->N->S->G->J,V2H
12,133,3770,J->P->A->D->Z->U->N->C->T->L->B->I->R->H->M->V->K->Y->F->W->Q->E->S->X->O->G,V2H
12,153,3778,J->P->Z->T->V->H->M->R->X->A->B->L->D->U->N->C->I->K->Y->F->W->Q->E->S->O->G,H2V
12,141,3904,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->I->Z->C->O->T->Q->W->E->X->G->S->J,V2H
12,171,5444,D->O->L->A->B->I->R->V->K->H->Q->X->Z->Y->F->M->T->U->W->N->C->P->E->S->J->G,V2H
12,137,4774,J->S->G->X->O->E->T->W->F->V->R->L->M->A->H->B->K->Y->I->D->P->Q->N->U->C->Z,H2V
12,167,5040,J->W->E->O->N->V->R->I->Y->X->P->D->K->Z->A->B->H->M->L->U->C->F->T->Q->S->G,V2H
12,153,3840,V->F->W->E->O->A->B->K->Y->H->M->R->L->U->N->C->I->S->J->X->Z->P->D->T->Q->G,H2V
12,165,5326,M->J->O->A->H->F->K->L->R->W->G->D->B->Y->X->P->V->U->N->C->I->Z->T->Q->E->S,V2H
12,167,5438,V->X->O->H->F->L->W->I->R->K->Z->A->B->G->P->D->Y->M->U->N->C->T->Q->E->S->J,ZgZg
12,139,5374,J->G->X->S->E->Q->W->F->Y->K->V->M->H->R->I->B->L->T->C->N->U->Z->D->A->P->O,V2H
12,157,4430,V->O->F->L->R->X->A->B->K->Y->H->M->W->P->D->U->N->C->I->Z->E->S->T->Q->J->G,H2V
12,159,4322,V->P->O->F->R->A->Y->K->B->H->M->L->U->N->C->I->Z->T->Q->W->D->X->E->S->G->J,V2H
12,137,3790,D->P->Z->C->O->T->A->X->B->I->R->Y->F->H->M->V->K->L->U->N->W->Q->E->S->G->J,H2V
12,151,3372,V->P->O->F->R->A->Y->K->B->H->M->N->I->X->Z->L->D->U->C->W->T->Q->E->S->J->G,H2V
12,163,5248,G->D->P->B->H->R->L->Z->T->F->W->V->K->Y->A->M->X->O->U->I->N->C->Q->E->S->J,ZgZg
12,169,5162,D->P->F->L->J->O->W->Q->A->V->R->Y->K->B->H->U->X->N->C->I->Z->M->E->T->S->G,V2H
12,153,4810,D->P->A->R->N->U->F->K->M->V->O->I->B->L->X->Z->C->W->Y->H->T->Q->E->S->J->G,V2H
12,143,3488,V->F->E->X->O->S->W->A->H->M->L->D->U->N->B->K->Y->R->C->I->Z->P->T->Q->G->J,V2H
12,139,4962,K->I->C->U->N->L->M->H->Y->B->A->Q->P->F->R->V->D->W->T->Z->E->O->X->G->S->J,H2V
12,143,4356,D->E->O->X->Z->T->A->B->H->I->R->V->K->Y->M->L->F->W->U->N->C->P->Q->S->J->G,H2V
12,125,4226,A->Y->K->B->H->M->L->U->N->I->C->Q->P->F->R->V->D->W->T->E->O->Z->X->G->S->J,ZgZg
12,157,4936,V->F->W->Q->P->S->R->K->L->B->I->Z->A->Y->H->M->U->X->O->N->C->T->E->G->D->J,V2H
12,149,3630,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->I->C->Q->W->E->O->X->Z->T->G->S->J,H2V
12,169,5050,F->A->K->B->H->I->R->D->Z->W->E->L->U->X->G->O->P->V->Y->M->N->C->T->Q->S->J,H2V
12,139,4050,V->F->W->Q->S->P->D->I->R->K->Z->A->B->Y->H->M->L->U->X->O->N->C->T->E->G->J,V2H
12,181,5470,J->X->O->F->W->V->R->I->Y->K->B->H->M->L->D->G->A->U->N->C->Z->E->S->P->T->Q,V2H
12,135,3542,V->W->P->F->A->D->B->K->Y->H->M->R->L->U->N->I->Z->Q->C->T->E->O->X->G->S->J,H2V
12,133,4222,H->R->A->L->B->M->V->K->Y->F->D->W->Q->O->X->P->G->U->N->C->I->Z->T->E->S->J,ZgZg
12,171,5908,G->C->N->X->U->A->I->L->R->O->T->W->S->Z->H->D->M->Y->K->B->V->F->P->Q->E->J,ZgZg
12,167,4348,V->P->F->R->A->Y->K->B->H->M->L->D->I->Z->T->O->U->C->Q->W->E->N->X->G->S->J,H2V
12,153,8060,J->S->G->X->O->E->W->Q->T->Z->C->I->N->D->M->H->Y->B->U->L->K->A->R->F->P->V,ZgZg
12,161,5660,P->D->B->H->A->N->F->Y->K->M->V->R->W->S->X->L->U->C->Z->J->I->O->T->Q->E->G,ZgZg
12,175,6140,D->P->Z->C->X->K->V->Q->Y->W->F->O->T->A->B->I->R->H->M->L->U->N->E->S->G->J,V2H
12,135,3542,V->W->P->F->A->D->B->K->Y->H->M->R->L->U->N->I->Z->Q->C->T->E->O->X->G->S->J,H2V
12,165,6672,G->X->S->E->Q->W->F->Y->J->O->T->Z->L->C->N->U->I->R->M->H->P->D->K->B->A->V,H2V
12,185,8056,J->S->G->X->Q->W->N->C->O->E->T->Z->U->D->L->M->I->H->B->K->Y->A->R->F->P->V,H2V
12,141,5996,J->S->G->X->O->E->W->Q->T->Z->C->N->U->D->V->R->F->B->M->H->P->A->Y->L->I->K,H2V
12,137,3174,V->F->W->E->O->X->A->B->K->Y->H->M->R->L->N->C->U->I->Z->P->D->S->T->Q->J->G,V2H
12,135,4596,V->K->Y->H->M->R->B->A->Q->I->U->N->C->P->D->L->Z->F->W->T->E->O->X->S->J->G,V2H
12,137,4386,V->F->W->Q->S->J->P->D->I->R->K->Z->A->B->Y->H->M->L->U->X->O->N->C->T->E->G,V2H
12,121,2924,P->A->B->K->Y->M->F->H->I->R->V->L->D->U->N->C->Z->T->Q->W->E->O->X->S->J->G,H2V
12,155,3398,V->O->F->L->R->X->A->B->K->Y->H->M->W->G->P->D->U->N->C->I->Z->T->Q->E->S->J,H2V
12,141,3700,V->J->X->O->W->P->D->K->Z->A->B->Y->H->M->L->U->N->C->I->R->F->T->Q->E->S->G,H2V
12,169,5276,V->P->O->F->R->A->Y->K->B->H->M->L->D->U->N->I->C->G->W->X->J->T->Q->E->S->Z,H2V
12,133,4222,H->R->A->L->B->M->V->K->Y->F->D->W->Q->O->X->P->G->U->N->C->I->Z->T->E->S->J,ZgZg
12,169,3354,V->J->P->X->F->R->S->A->Y->K->B->H->M->L->D->U->N->C->I->Z->T->Q->W->E->O->G,H2V
12,169,7322,G->J->S->E->Q->W->T->Z->L->C->N->M->U->I->R->X->H->B->K->V->Y->F->O->A->P->D,H2V
12,179,7594,G->O->E->W->Q->T->Z->I->C->N->U->D->L->M->H->B->K->Y->A->S->R->F->X->P->V->J,ZgZg
12,165,4842,J->X->O->G->P->K->A->L->U->B->R->H->M->V->C->Y->F->D->Z->E->Q->W->T->N->I->S,H2V
12,159,5516,D->P->A->O->U->F->Y->K->M->V->R->I->H->B->L->X->Z->W->Q->E->J->N->C->T->S->G,V2H
12,131,2890,P->M->F->R->A->Y->K->B->H->I->V->L->D->U->N->C->Z->T->Q->W->E->O->X->G->S->J,H2V
12,195,7434,J->F->O->Q->E->H->D->S->X->Z->A->B->P->U->N->C->T->G->L->I->R->M->V->K->Y->W,H2V
12,147,4020,V->A->B->K->Y->R->I->X->Z->D->P->H->M->U->N->C->L->F->W->Q->T->E->O->S->J->G,V2H
12,165,5326,M->J->O->A->H->F->K->L->R->W->G->D->B->Y->X->P->V->U->N->C->I->Z->T->Q->E->S,V2H
12,125,3492,P->F->A->Y->I->R->V->N->K->B->H->M->L->D->U->C->Z->T->Q->W->E->O->X->G->S->J,ZgZg
12,127,3416,I->Z->B->L->U->N->C->A->Q->P->K->Y->H->M->F->R->V->D->W->T->E->O->X->S->J->G,H2V
12,145,6214,J->S->G->X->O->E->Q->T->Z->I->C->N->D->M->P->W->F->L->Y->K->V->U->H->R->B->A,H2V
12,165,6672,G->X->S->E->Q->W->F->Y->J->O->T->Z->L->C->N->U->I->R->M->H->P->D->K->B->A->V,H2V
12,139,3944,J->P->A->Z->U->N->C->T->L->B->I->R->H->M->V->K->Y->F->D->W->Q->E->S->X->O->G,H2V
12,159,7026,J->X->G->C->U->N->Q->T->Z->L->M->H->V->R->F->Y->B->A->P->D->W->E->O->K->I->S,V2H
12,145,3008,V->P->F->R->A->Y->K->B->H->M->U->D->L->N->C->I->Z->T->Q->W->E->O->X->S->J->G,H2V
12,181,5932,V->X->O->F->R->W->P->K->A->B->U->N->I->Y->H->M->L->C->Z->E->S->D->T->Q->J->G,ZgZg
12,151,4238,O->D->C->N->U->L->B->A->Q->P->K->Y->H->M->F->R->V->W->E->S->X->I->Z->T->J->G,H2V
12,153,3586,V->P->O->F->D->A->B->K->Y->H->M->R->L->U->N->I->C->T->Q->W->E->Z->S->X->G->J,H2V
12,137,3710,D->P->Z->C->O->T->A->X->B->H->I->R->V->K->Y->F->M->L->U->N->W->Q->E->S->G->J,V2H
12,145,5754,P->F->A->Y->K->M->B->H->I->R->V->L->D->U->N->C->Z->Q->E->O->X->S->G->T->J->W,V2H
12,177,5278,X->A->B->K->Y->D->P->I->F->N->C->R->H->M->V->L->Z->U->Q->T->E->O->W->S->J->G,H2V
12,177,6590,J->P->A->D->E->U->N->C->G->L->B->I->R->H->M->V->K->Y->F->Q->Z->S->T->X->O->W,H2V
12,219,8448,J->F->Z->C->O->T->A->X->B->H->I->R->V->W->D->K->L->U->G->P->Y->Q->N->M->E->S,V2H
12,127,4140,D->X->Z->O->T->A->B->H->I->R->V->K->Y->F->M->L->U->W->N->C->P->Q->E->J->S->G,H2V
12,139,3944,J->P->A->Z->U->N->C->T->L->B->I->R->H->M->V->K->Y->F->D->W->Q->E->S->X->O->G,H2V
12,165,6954,J->S->G->X->O->E->W->Q->T->Z->C->N->U->D->L->M->H->Y->I->B->K->A->R->F->P->V,H2V
12,155,3724,V->P->R->A->Y->K->F->B->H->M->L->D->U->N->C->I->W->E->O->X->G->Z->T->Q->J->S,H2V
12,141,4862,J->S->G->X->E->W->Q->D->O->C->N->U->L->R->M->H->Y->K->B->Z->I->V->F->A->P->T,ZgZg
12,161,8362,J->S->G->X->O->E->W->Q->Z->C->I->N->U->D->L->T->M->H->B->K->Y->A->V->R->P->F,ZgZg
12,141,4114,V->F->Y->K->B->H->M->L->D->N->I->W->E->O->X->A->U->C->R->Z->P->T->Q->G->S->J,H2V
12,137,4666,S->J->G->X->O->E->T->W->D->V->R->F->P->Q->A->B->Y->H->M->L->U->N->C->I->Z->K,V2H
12,119,3164,Z->C->U->N->H->B->A->Q->P->D->I->R->V->K->Y->F->M->L->W->T->E->O->X->G->S->J,H2V
12,151,3372,V->P->O->F->R->A->Y->K->B->H->M->N->I->X->Z->L->D->U->C->W->T->Q->E->S->J->G,H2V
12,137,3832,J->V->P->W->A->Y->H->M->R->L->D->U->N->B->K->F->C->I->Z->T->Q->E->S->X->O->G,ZgZg
12,153,4810,D->P->A->R->N->U->F->K->M->V->O->I->B->L->X->Z->C->W->Y->H->T->Q->E->S->J->G,V2H
12,171,6492,X->S->E->J->V->G->Q->T->Z->C->I->N->U->L->R->M->H->Y->K->B->A->D->F->O->P->W,H2V
12,167,5318,X->A->B->D->P->R->I->U->C->H->M->V->K->N->Y->O->F->L->Z->T->W->Q->E->S->J->G,ZgZg
12,157,6628,G->J->P->S->E->Q->W->F->Y->K->Z->L->C->N->U->I->R->V->M->H->T->B->A->X->D->O,V2H
12,155,3374,V->P->O->F->D->A->B->K->Y->H->R->U->M->L->N->I->C->Z->T->Q->W->E->S->X->G->J,H2V
12,157,4552,V->F->W->E->A->B->K->Y->I->Z->H->M->R->L->U->N->C->O->S->J->X->P->D->T->Q->G,H2V
12,163,4746,A->K->J->O->N->U->M->V->R->I->H->B->L->X->Z->Y->D->P->C->F->W->Q->E->T->S->G,V2H
12,129,4012,D->P->A->F->V->B->H->M->I->Z->K->Y->R->L->U->N->C->O->S->J->X->W->T->Q->E->G,V2H
12,155,4122,Q->S->G->O->X->E->V->P->F->R->A->Y->K->B->H->M->L->D->U->N->I->C->Z->W->T->J,H2V
12,161,5962,U->O->T->X->I->V->N->P->D->K->B->Y->H->M->L->Z->G->C->F->W->Q->A->R->S->J->E,H2V
12,163,4434,O->N->F->V->R->I->X->A->B->K->Y->H->M->L->D->W->E->U->C->Z->P->T->Q->G->S->J,V2H
12,127,3112,D->A->O->F->Y->K->V->B->H->M->R->L->U->N->P->I->X->Z->C->W->T->Q->E->J->S->G,ZgZg
12,143,3086,V->P->R->A->Y->K->B->H->L->D->U->N->C->I->Z->F->M->T->Q->W->E->O->X->G->S->J,H2V
12,149,3160,V->P->F->R->A->Y->K->B->H->M->L->D->I->O->U->N->C->X->Z->W->T->Q->E->G->S->J,H2V
12,139,4966,Z->I->N->U->B->A->Q->P->K->Y->H->M->F->R->V->C->L->X->D->W->T->E->O->G->S->J,V2H
12,137,4590,P->D->S->O->T->A->B->H->I->R->V->K->Y->F->M->L->U->N->X->Z->C->W->Q->G->J->E,ZgZg
12,167,6134,D->F->W->E->O->X->Z->T->A->B->H->I->R->V->K->Y->M->J->P->L->S->Q->U->N->C->G,V2H
12,195,7700,J->X->O->G->P->K->A->L->U->B->R->H->M->V->C->S->Q->T->Z->D->Y->I->N->E->W->F,H2V
12,169,3590,V->J->X->O->F->R->W->G->P->K->A->B->Y->H->M->L->U->D->N->C->I->Z->T->Q->E->S,H2V
12,171,7166,J->S->G->X->Q->O->E->W->T->L->Z->I->C->N->U->D->M->H->B->K->Y->A->R->F->P->V,V2H
12,157,4552,V->F->W->E->A->B->K->Y->I->Z->H->M->R->L->U->N->C->O->S->J->X->P->D->T->Q->G,H2V
12,167,6134,D->F->W->E->O->X->Z->T->A->B->H->I->R->V->K->Y->M->J->P->L->S->Q->U->N->C->G,V2H
12,133,3680,Z->I->C->N->U->F->L->M->H->Q->P->A->B->K->Y->R->V->D->W->T->E->O->X->G->S->J,H2V
12,177,6132,G->J->M->S->Q->T->W->C->U->D->L->P->H->Y->K->B->A->Z->E->F->N->V->R->I->X->O,V2H
12,139,3878,J->P->A->Z->U->N->C->T->L->D->B->I->R->H->M->V->K->Y->F->W->Q->E->S->X->O->G,V2H
12,145,5144,D->F->V->I->Z->B->K->Y->H->R->M->L->U->N->C->O->S->J->X->W->T->Q->E->G->A->P,H2V
12,147,3348,P->O->F->N->V->R->I->X->Z->A->B->K->Y->H->M->L->D->U->C->T->Q->W->E->S->G->J,H2V
12,183,6328,G->Q->D->T->Z->P->X->J->S->I->C->N->U->L->R->M->H->Y->K->B->A->O->E->W->F->V,V2H
12,193,6492,V->Z->E->K->Y->L->U->P->D->W->F->H->A->M->S->J->X->R->C->T->Q->N->I->O->B->G,H2V
12,141,3844,D->P->A->O->N->U->F->Y->K->M->V->R->I->H->B->L->X->Z->C->W->T->Q->E->G->S->J,ZgZg
12,157,5098,P->C->O->T->X->V->F->I->R->K->Z->A->B->Y->H->M->L->U->N->W->D->Q->E->S->G->J,H2V
12,185,6592,R->D->P->B->Z->S->J->W->F->L->V->Y->A->X->O->K->H->M->U->N->E->I->C->T->Q->G,V2H
12,151,4446,J->X->O->G->P->K->A->U->B->R->H->M->L->V->C->Y->F->W->D->N->I->Z->T->Q->S->E,H2V
12,173,3968,V->J->X->O->F->R->W->G->P->H->U->A->M->L->B->K->Y->D->N->C->I->Z->T->Q->E->S,H2V
12,183,5230,V->J->X->O->F->R->W->G->P->K->A->B->Y->H->M->L->U->N->C->I->D->T->Z->Q->E->S,H2V
12,137,4714,P->D->V->M->A->H->F->L->K->Y->W->Q->S->J->X->R->B->U->N->I->Z->C->O->T->E->G,V2H
12,145,5144,D->F->V->I->Z->B->K->Y->H->R->M->L->U->N->C->O->S->J->X->W->T->Q->E->G->A->P,H2V
12,129,4012,D->P->A->F->V->B->H->M->I->Z->K->Y->R->L->U->N->C->O->S->J->X->W->T->Q->E->G,V2H
12,169,5276,V->P->O->F->R->A->Y->K->B->H->M->L->D->U->N->I->C->G->W->X->J->T->Q->E->S->Z,H2V
12,159,4784,V->O->X->A->B->K->Y->M->H->N->Z->T->R->L->U->F->S->P->D->C->I->W->Q->E->J->G,V2H
12,171,4088,V->O->F->R->A->X->E->W->G->P->D->Y->K->B->H->M->L->U->N->I->C->Z->T->Q->S->J,V2H
12,139,4458,Z->I->U->L->B->A->P->K->Y->H->M->F->R->V->D->E->O->X->N->C->W->Q->T->S->G->J,V2H
12,119,2778,V->F->A->B->K->Y->H->M->R->L->U->Z->N->C->I->P->D->Q->W->T->E->O->X->G->S->J,H2V
12,177,5564,V->P->F->R->A->Y->K->B->H->M->L->D->I->Z->T->E->O->U->N->J->S->C->X->W->Q->G,H2V
12,183,5230,V->J->X->O->F->R->W->G->P->K->A->B->Y->H->M->L->U->N->C->I->D->T->Z->Q->E->S,H2V
12,137,3832,J->V->P->W->A->Y->H->M->R->L->D->U->N->B->K->F->C->I->Z->T->Q->E->S->X->O->G,ZgZg
12,149,5682,Q->G->O->X->E->S->W->F->Y->K->V->M->H->R->I->B->L->T->C->N->U->Z->D->A->P->J,H2V
12,167,6134,D->F->W->E->O->X->Z->T->A->B->H->I->R->V->K->Y->M->J->P->L->S->Q->U->N->C->G,V2H
12,169,5162,D->P->F->L->J->O->W->Q->A->V->R->Y->K->B->H->U->X->N->C->I->Z->M->E->T->S->G,V2H
12,159,4322,V->P->O->F->R->A->Y->K->B->H->M->L->U->N->C->I->Z->T->Q->W->D->X->E->S->G->J,V2H
12,139,4358,V->F->W->Q->S->J->P->D->R->K->L->B->I->Z->A->Y->H->M->U->X->O->N->C->T->E->G,V2H
12,129,4056,N->I->Y->K->B->L->A->U->C->Z->P->Q->H->M->F->R->V->D->W->T->E->O->X->G->S->J,ZgZg
12,137,3790,D->P->Z->C->O->T->A->X->B->I->R->Y->F->H->M->V->K->L->U->N->W->Q->E->S->G->J,H2V
12,143,4472,V->F->R->Y->K->B->H->M->L->D->N->I->W->A->U->C->Z->P->T->E->O->X->G->Q->S->J,V2H
12,143,5584,J->G->X->S->E->Q->T->O->N->F->Y->K->V->M->H->R->I->B->L->C->W->U->Z->D->A->P,H2V
12,155,3374,V->P->O->F->D->A->B->K->Y->H->R->U->M->L->N->I->C->Z->T->Q->W->E->S->X->G->J,H2V
12,143,5646,G->E->Q->T->O->X->J->S->I->C->N->U->L->R->M->H->Y->K->B->A->F->W->D->P->Z->V,H2V
12,169,5162,D->P->F->L->J->O->W->Q->A->V->R->Y->K->B->H->U->X->N->C->I->Z->M->E->T->S->G,V2H
12,137,3174,V->F->W->E->O->X->A->B->K->Y->H->M->R->L->N->C->U->I->Z->P->D->S->T->Q->J->G,V2H
12,151,6080,K->Z->I->C->U->N->L->M->H->Y->B->A->Q->P->X->R->V->D->W->T->E->O->F->G->S->J,H2V
12,187,6864,G->S->T->E->Q->I->C->F->W->Z->L->A->R->V->M->U->Y->K->B->H->X->N->O->J->P->D,ZgZg
12,165,5428,J->S->G->E->N->T->W->C->U->D->L->M->H->Y->K->B->A->Z->X->I->R->V->F->Q->O->P,H2V
12,185,8056,J->S->G->X->Q->W->N->C->O->E->T->Z->U->D->L->M->I->H->B->K->Y->A->R->F->P->V,H2V
12,159,4040,V->F->O->X->A->B->K->P->Y->H->M->R->L->U->N->I->C->Z->T->Q->W->E->S->D->G->J,V2H
12,149,6128,S->E->Q->W->T->Z->I->C->N->U->L->M->H->Y->B->A->J->G->X->O->D->V->R->F->P->K,H2V
12,161,4288,E->P->D->C->O->T->A->X->B->I->R->Y->F->H->M->V->K->L->U->N->W->Q->S->Z->J->G,ZgZg
12,171,4688,V->P->O->F->R->A->Y->K->B->H->M->L->D->U->N->C->T->I->Z->S->Q->W->E->X->G->J,ZgZg
12,133,4218,V->F->W->Q->P->D->I->R->K->Z->A->B->Y->H->M->L->U->X->O->N->C->T->E->G->S->J,ZgZg
12,155,6300,J->S->G->X->O->E->Q->W->F->T->Z->L->C->N->U->I->R->M->H->P->D->Y->K->B->A->V,H2V
12,167,5438,V->X->O->H->F->L->W->I->R->K->Z->A->B->G->P->D->Y->M->U->N->C->T->Q->E->S->J,ZgZg
12,125,3492,P->F->A->Y->I->R->V->N->K->B->H->M->L->D->U->C->Z->T->Q->W->E->O->X->G->S->J,ZgZg
12,175,4584,V->P->R->A->Y->B->H->M->L->D->U->N->W->E->O->Q->X->K->F->C->I->Z->T->G->S->J,H2V
12,149,7302,P->S->J->G->E->Q->W->F->Y->N->K->V->M->H->R->I->T->C->U->L->B->A->Z->X->D->O,ZgZg
12,153,5306,P->D->V->A->H->F->K->Y->W->Q->S->J->X->L->R->M->U->B->N->I->Z->C->O->G->E->T,H2V
12,159,4826,V->P->F->R->A->Y->K->B->H->M->T->L->D->U->N->I->C->Z->Q->W->O->X->E->S->J->G,H2V
12,135,4596,V->K->Y->H->M->R->B->A->Q->I->U->N->C->P->D->L->Z->F->W->T->E->O->X->S->J->G,V2H
12,169,5164,U->J->Q->W->F->K->A->V->B->Y->H->M->R->L->X->N->E->G->S->C->I->Z->D->P->T->O,V2H
12,151,6104,J->P->G->X->E->T->W->D->S->Q->F->Y->N->K->V->M->H->R->I->C->U->L->B->A->O->Z,ZgZg
12,137,3184,V->F->W->E->O->X->A->B->K->Y->H->M->R->L->U->N->C->I->Z->P->D->T->Q->G->S->J,H2V
12,137,2424,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->I->C->Z->T->Q->W->E->O->X->G->S->J,H2V
12,135,4596,V->K->Y->H->M->R->B->A->Q->I->U->N->C->P->D->L->Z->F->W->T->E->O->X->S->J->G,V2H
12,151,6176,J->S->X->O->E->Q->T->C->N->U->M->Y->B->D->P->G->W->R->K->L->Z->I->H->A->F->V,H2V
12,181,7868,D->X->Z->O->T->A->B->H->I->R->J->K->Y->F->M->L->U->W->N->C->P->Q->E->S->V->G,H2V
12,157,2968,V->F->P->X->R->S->A->Y->K->B->H->M->L->D->U->N->C->I->Z->T->Q->W->E->O->G->J,H2V
12,143,5346,J->S->G->T->E->Q->W->F->Y->N->P->Z->C->U->A->X->D->L->M->H->B->K->I->R->V->O,V2H
12,135,4468,A->F->V->B->K->Y->H->M->R->L->N->C->O->J->X->W->U->I->Z->S->P->D->T->Q->E->G,H2V
12,159,5268,J->W->F->Y->K->M->V->R->P->A->B->H->D->I->Z->Q->L->U->X->O->N->C->T->E->G->S,V2H
12,181,6764,G->O->P->I->T->C->N->U->L->M->H->Y->K->B->A->X->S->W->Q->E->Z->D->R->F->V->J,ZgZg
12,139,2696,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->C->I->Z->T->Q->W->E->O->X->S->J->G,H2V
12,145,3054,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->C->I->Z->T->Q->W->E->O->S->X->G->J,H2V
12,169,5770,P->D->V->M->A->H->L->K->W->S->Q->F->Y->N->J->X->R->B->U->I->Z->C->O->T->E->G,ZgZg
12,177,5968,G->I->C->Q->S->J->P->D->R->K->L->B->N->U->M->H->Y->X->A->F->V->W->T->E->O->Z,H2V
12,169,6614,G->J->E->Q->W->I->C->D->S->U->L->R->T->Z->N->H->M->K->B->X->O->V->Y->A->F->P,H2V
12,145,3716,P->C->O->T->X->V->F->D->I->R->K->Z->A->B->Y->H->M->L->U->N->W->Q->E->S->G->J,H2V
12,139,2696,V->P->F->R->A->Y->K->B->H->M->L->D->U->N->C->I->Z->T->Q->W->E->O->X->S->J->G,H2V
12,181,5932,V->X->O->F->R->W->P->K->A->B->U->N->I->Y->H->M->L->C->Z->E->S->D->T->Q->J->G,ZgZg
12,143,3882,V->F->W->J->P->D->I->R->K->A->B->Y->H->M->L->U->O->N->C->G->X->Z->T->Q->E->S,H2V
12,169,6486,G->J->T->C->N->L->H->Y->K->B->A->Z->X->S->U->I->R->M->D->P->O->E->Q->W->F->V,V2H
12,169,3902,J->V->W->F->O->P->D->S->X->A->B->K->Y->H->M->R->L->U->N->C->I->Z->T->Q->E->G,ZgZg
12,199,7252,J->O->F->Q->S->V->P->D->R->K->L->B->I->Z->A->Y->H->X->M->W->G->U->N->C->T->E,H2V
12,183,6906,G->S->T->E->Z->I->C->Q->W->F->L->A->R->V->M->U->Y->K->B->H->X->N->O->J->P->D,H2V
12,141,3698,O->X->A->Y->P->I->K->B->H->M->L->D->U->N->C->R->V->Z->T->F->W->Q->E->S->J->G,H2V
12,161,5516,J->G->X->O->E->T->W->D->V->M->R->F->S->H->Y->K->P->Q->A->B->L->U->N->C->I->Z,H2V
12,181,7598,J->S->T->C->N->O->X->U->L->M->H->Y->B->E->Q->Z->I->D->P->G->W->K->A->R->F->V,V2H
12,169,4530,V->P->R->A->B->Q->M->L->Z->T->E->D->U->N->C->I->K->Y->F->W->H->O->X->G->S->J,H2V
12,179,6484,G->E->Q->W->I->C->S->F->U->L->R->T->Z->N->M->H->Y->K->B->X->O->V->D->A->P->J,H2V
12,173,7316,G->J->E->Q->W->I->C->D->P->S->F->U->L->R->M->H->T->Z->N->Y->K->B->A->X->O->V,V2H
12,129,4056,N->I->Y->K->B->L->A->U->C->Z->P->Q->H->M->F->R->V->D->W->T->E->O->X->G->S->J,ZgZg
12,139,3416,P->K->F->R->V->D->S->O->X->G->J->A->B->Y->H->M->L->U->N->C->I->Z->W->E->T->Q,H2V
12,135,3696,F->A->Y->M->H->B->K->U->P->I->R->V->L->O->N->C->Z->T->Q->W->E->D->X->G->S->J,H2V
12,135,4062,V->A->B->K->Y->H->M->R->I->U->N->C->P->D->L->Z->F->W->Q->T->E->O->X->S->J->G,V2H
12,137,3180,V->F->W->E->O->X->A->B->K->Y->H->M->R->L->N->U->C->I->Z->P->D->T->Q->G->S->J,H2V
12,181,7598,J->S->T->C->N->O->X->U->L->M->H->Y->B->E->Q->Z->I->D->P->G->W->K->A->R->F->V,V2H
12,153,5110,P->U->F->Y->K->B->H->M->R->I->A->N->C->L->Z->Q->V->D->W->T->E->O->X->S->G->J,H2V
12,159,6598,Q->P->A->F->Y->K->M->V->R->H->B->L->X->W->D->J->U->N->I->Z->C->O->T->G->E->S,H2V
12,143,4756,D->Z->C->O->T->A->B->H->I->R->V->K->Y->F->M->L->U->N->W->Q->G->J->X->S->E->P,H2V
12,169,5770,P->D->V->M->A->H->L->K->W->S->Q->F->Y->N->J->X->R->B->U->I->Z->C->O->T->E->G,ZgZg
12,157,4158,V->O->A->Y->P->R->F->K->B->H->M->L->D->U->N->I->C->Z->T->Q->W->X->E->S->G->J,V2H
12,179,8512,S->J->E->Q->W->I->C->D->P->G->F->U->L->T->Z->N->H->M->Y->K->B->A->R->X->O->V,ZgZg
12,139,3026,V->O->W->E->F->A->B->K->Y->H->M->R->L->U->Z->N->C->I->P->D->T->Q->X->G->S->J,H2V
12,179,7594,G->O->E->W->Q->T->Z->I->C->N->U->D->L->M->H->B->K->Y->A->S->R->F->X->P->V->J,ZgZg
12,153,5148,D->N->R->I->H->B->L->G->T->E->C->U->Z->O->Q->W->Y->M->F->K->V->A->X->P->J->S,V2H
12,153,5142,W->Q->P->X->D->Z->I->C->S->G->E->N->L->R->M->H->Y->B->V->K->F->U->O->A->T->J,H2V
12,169,4816,V->O->Q->X->A->T->D->P->S->W->H->R->U->K->Y->F->M->L->N->C->I->Z->B->E->J->G,V2H
